Customer_ID,Full_Name,Email_Address,Country,State_Province,Preferred_Currency,Total_Revenue_2024_GHS
C2329,Abigail Cole,abigail96@gmail.com,Kenya,Mombasa,GHS,0.0
C2330,Ntombi Black,ntombi26@outlook.com,Nigeria,Lagos State,USD,0.0
cust_2331,Dela Adams,dela.a@gmail.com,GH,Kumasi,GHS,6024.38
C2332,Cebile Mora,cebile7@gmail.com,Nigeria,Kano,GHS,0.0
C2333,Thandeka Greene,thandekagreene@yahoo.com,GH,Kumasi,GHS,0.0
cust_2334,Lauren Cortez,laurencortez@gmail.com,Ghana,Accra,GHS,0.0
C2335,Bolanle Peterson,Bolanle5@outlook.com,Ghana,Greater Accra,GHS,8227.7
cust_2336,Esi Smith,e_smith3@yahoo.com,Nigeria,Rivers,GHS,0.0
C2337,Ama Wang,a_wang1@gmail.com,Nigeria,Lagos State,GHS,9511.04
C2338,Ngozi Stewart,ngozistewart@outlook.com,Kenya,Nairobi,GHS,0.0
cust_2339,Selinah Bruce,selinah.b@gmail.com,Ghana,Central,GHS,11181.97
C2340,Ayanda Jacobs,ayanda.j@yahoo.com,Nigeria,Kano,GHS,9821.51
C2840,Mawuena Stewart,ayanda.j@yahoo.com,Ghana,Central,USD,0.0
cust_2342,Ada Ramirez,a.ramirez@gmail.com,Nigeria,Lagos State,GHS,7984.16
C2343,Nolwazi Price,nolwazi.p@gmaill.com,Ghana,Greater Accra,GHS,12260.83
C2344,Amelia Hammond,a_hammond5@gmail.com,Kenya,Nakuru,GHS,0.0
cust_2345,Ntombi Prince,n_prince10@gmail.com,Nigeria,Lagos State,GHS,947.01
C2346,Kikelomo Parks,k_parks8@yahoo.com,GH,Central,GHS,0.0
cust_2347,Skylar Jackson,s.jackson@gmail.com,Ghana,Accra,GHS,8416.11
C2348,Ijeoma Osborn,i.osborn@gmail.com,Ghana,Greater Accra,GHS,13539.28
C2349,Cebile Cohen,c.cohen@yahoo.com,Ghana,Greater Accra,GHS,11218.57
cust_2350,Evelyn Floyd,evelynfloyd@gmaill.com,Nigeria,Rivers,GHS,0.0
C2351,Olivia Coleman,Olivia.c@gmail.com,South Africa,Gauteng,GHS,0.0
cust_2352,Oyinade Marshall,oyinade.m@yahoo.com,Nigeria,Lagos State,NGN,0.0
C2353,Ayanda Jordan,ayanda31@gmail.com,Nigeria,Abuja,GHS,7616.56
cust_2354,Mia King,m_king7@yahoo.com,Ghana,Accra,USD,3185.54
cust_2355,Abigail Jenkins,a.jenkins@gmail.com,Kenya,Kisumu,GHS,1672.93
cust_2356,Mawuena Clark,mawuena.c@gmail.com,Nigeria,Rivers,GHS,11458.39
cust_2357,Eno Acevedo,eno.a@gmail.com,Kenya,Mombasa,USD,0.0
C2358,Kgomotso Drake,k_drake5@yahoo.com,Ghana,Kumasi,GHS,9692.27
C2359,Stella Kim,stellakim@gmail.com,Nigeria,Lagos State,GHS,0.0
cust_2360,Zoe Reilly,zoe.r@gmail.com,Kenya,Nairobi,GHS,4142.36
C2860,Waceera Young,zoe.r@gmail.com,Ghana,Central,GHS,0.0
cust_2362,Pumeza Torres,p_torres9@yahoo.com,Ghana,Greater Accra,GHS,0.0
C2363,Faith Bowers,f_bowers3@gmail.com,Ghana,Greater Accra,GHS,9938.05
C2364,Kerubo Lee,kerubo.l@gmail.com,Nigeria,Kano,GHS,6576.24
cust_2365,Boitumelo Butler,boitumelo.b@gmail.com,KE,Nakuru,GHS,11881.67
C2366,Emma Williams,emmawilliams@gmaill.com,Ghana,Kumasi,USD,12494.76
C2367,Bolanle George,b.george@gmail.com,Ghana,Kumasi,NGN,348.99
cust_2368,Evelyn Bryant,evelyn.b@outlook.com,KE,Kisumu,GHS,14604.89
C2369,Hauwa Moore,hauwa.m@gmail.com,Ghana,Kumasi,GHS,78.75
C2370,Amelia White,amelia.w@gmail.com,Nigeria,Abuja,GHS,92.24
C2371,Zainab Gordon,z.gordon@gmail.com,Ghana,Greater Accra,GHS,11740.87
C2372,Abena Foster,abenafoster@gmail.com,South Africa,Western Cape,GHS,0.0
cust_2373,Evelyn Morales,evelyn28@yahoo.com,Nigeria,Rivers,GHS,0.0
cust_2374,Mavis Hunt,mavis.h@gmail.com,Nigeria,Rivers,GHS,0.0
cust_2375,Golda Cobb,g_cobb5@yahoo.com,Ghana,Greater Accra,GHS,0.0
cust_2376,Kanini Taylor,kanini93@outlook.com,Kenya,Mombasa,NGN,0.0
cust_2377,Camila Carlson,camilacarlson@yahoo.com,Nigeria,Abuja,GHS,3995.07
cust_2378,Clara Gray,c.gray@yahoo.com,Nigeria,Kano,NGN,6133.57
C2379,Zandile Fernandez,z.fernandez@gmail.com,GH,Accra,USD,0.0
cust_2380,Funke Harper,Funkeharper@outlook.com,Ghana,Accra,GHS,1989.67
C2880,Tolu Wagner,Funkeharper@outlook.com,Ghana,Accra,NGN,10970.33
cust_2382,Eniola Patrick,eniolapatrick@gmail.com,Kenya,Nairobi,NGN,7098.69
C2383,Amondi King,a.king@gmail.com,Ghana,Greater Accra,GHS,6937.84
C2384,Nomusa Adams,N_adams10@gmail.com,Kenya,Nairobi,GHS,0.0
cust_2385,Mwende Ochoa,M.ochoa@gmail.com,Nigeria,Rivers,GHS,13933.85
cust_2386,Thato Duncan,t_duncan7@yahoo.com,Ghana,Central,NGN,11035.64
cust_2387,Akweley Thomas,a_thomas5@gmail.com,SO,KwaZulu-Natal,GHS,11487.01
cust_2388,Atieno Zuniga,atieno.z@gmaill.com,Kenya,Nairobi,NGN,7941.45
cust_2389,Zawadi Tapia,zawadi.t@outlook.com,Nigeria,Kano,GHS,12663.2
C2390,Esther Owens,esther.o@gmail.com,Nigeria,Abuja,GHS,10177.06
cust_2391,Bongi Esparza,b.esparza@gmail.com,GH,Accra,USD,12389.95
C2392,Mwende Hughes,m.hughes@gmaill.com,GH,Central,GHS,8650.78
C2393,Kgomotso Leblanc,kgomotso89@gmail.com,Nigeria,Abuja,NGN,14768.01
cust_2394,Emma Stewart,emma63@gmaill.com,Ghana,Kumasi,USD,0.0
C2395,Emma Baker,emmabaker@gmail.com,South Africa,Gauteng,GHS,1181.74
cust_2396,Nandi David,nandi5@gmail.com,Ghana,Accra,GHS,0.0
cust_2397,Victoria Anderson,victoria83@gmail.com,Ghana,Accra,GHS,13857.27
cust_2398,Abigail Hernandez,a_hernandez5@gmail.com,Ghana,Greater Accra,GHS,0.0
cust_2399,Selina Mitchell,selina32@yahoo.com,Ghana,Accra,GHS,2550.31
C2400,Atieno Harper,atienoharper@gmail.com,Ghana,Kumasi,GHS,14864.74
C2900,Quinn Mendoza,atienoharper@gmail.com,Nigeria,Lagos State,GHS,9796.4
cust_2402,Chiamaka Simpson,chiamakasimpson@yahoo.com,Nigeria,Lagos State,GHS,9279.47
C2403,Khensani Harrison,K_harrison9@outlook.com,South Africa,Gauteng,NGN,3987.61
cust_2404,Ngozi Medina,N.mediNa@gmail.com,Ghana,Accra,GHS,2764.8
C2405,Abena Ramirez,a.ramirez@gmail.com,South Africa,Gauteng,GHS,6970.36
cust_2406,Ntombi White,ntombi.w@gmail.com,Ghana,Central,GHS,12507.42
cust_2407,Thulisile Mason,Thulisile20@gmail.com,Ghana,Greater Accra,GHS,13753.0
C2408,Jael Cuevas,jael37@gmaill.com,Nigeria,Rivers,GHS,1159.25
cust_2409,Thandeka Fitzpatrick,t_fitzpatrick3@gmail.com,Ghana,Kumasi,NGN,13229.18
cust_2410,Awuor Cox,a.cox@gmail.com,Ghana,Kumasi,GHS,8541.25
C2411,Bongi Church,b_church7@gmail.com,Nigeria,Lagos State,USD,8225.94
C2412,Sofia Kim,s.kim@outlook.com,Ghana,Central,USD,0.0
cust_2413,Letitia Fleming,l.fleming@outlook.com,Ghana,Greater Accra,GHS,0.0
C2414,Nevaeh White,nevaeh72@gmail.com,Nigeria,Lagos State,NGN,0.0
cust_2415,Zoe Mendez,Zoe15@yahoo.com,Nigeria,Lagos State,GHS,5822.48
cust_2416,Abigail Glenn,abigail15@yahoo.com,GH,Greater Accra,USD,5587.58
C2417,Ruby Clark,ruby16@gmail.com,Ghana,Kumasi,GHS,5059.06
C2418,Khensani Clark,khensani14@yahoo.com,Kenya,Kisumu,USD,7838.23
cust_2419,Evelyn Burns,EvElynburns@gmaill.com,South Africa,Western Cape,GHS,2077.94
cust_2420,Luna Maynard,luna55@gmail.com,Nigeria,Abuja,GHS,0.0
C2920,Skylar Obrien,luna55@gmail.com,Ghana,Central,USD,0.0
C2422,Tolu Cline,Tolu.c@gmail.com,Ghana,Accra,GHS,0.0
C2423,Dela Jones,dela51@gmail.com,Kenya,Nakuru,GHS,0.0
C2424,Selinah Ward,selinah47@gmail.com,South Africa,KwaZulu-Natal,GHS,0.0
C2425,Bongi Brooks,bongi.b@outlook.com,Nigeria,Abuja,GHS,8090.0
cust_2426,Sophia Davis,s.davis@gmail.com,Nigeria,Abuja,GHS,0.0
C2427,Evelyn Gutierrez,evelyn.g@yahoo.com,Nigeria,Lagos State,GHS,503.82
C2428,Eno Sherman,e_sherman1@yahoo.com,Nigeria,Lagos State,GHS,0.0
cust_2429,Aba Smith,aba90@outlook.com,Ghana,Accra,GHS,2206.31
cust_2430,Brooklyn Arnold,b_arnold10@gmaill.com,Ghana,Kumasi,NGN,0.0
cust_2431,Adwoa Frazier,adwoa.f@yahoo.com,South Africa,KwaZulu-Natal,USD,7018.1
cust_2432,Aurora Myers,aurora22@gmail.com,Kenya,Nakuru,NGN,3509.37
C2433,Simaloi Williams,simaloiwilliams@gmail.com,Ghana,Kumasi,GHS,0.0
cust_2434,Ruby Lopez,ruby.l@gmaill.com,NI,Kano,NGN,0.0
cust_2435,Aurora Armstrong,A_Armstrong3@yahoo.com,Ghana,Central,GHS,554.34
C2436,Adwoa Alvarez,A_AlvArez9@gmail.com,Nigeria,Abuja,GHS,2312.8
C2437,Vera Hall,Verahall@gmail.com,Ghana,Greater Accra,GHS,0.0
cust_2438,Grace James,G.james@gmail.com,South Africa,KwaZulu-Natal,NGN,0.0
cust_2439,Amarachi Lopez,a_lopez2@gmail.com,Ghana,Central,GHS,4727.51
cust_2440,Cebile Sweeney,Cebile86@yahoo.com,Africa,Gauteng,GHS,9365.16
C2940,Faith Clay,Cebile86@yahoo.com,Ghana,Central,GHS,13884.99
C2442,Bisi Anderson,bisianderson@gmail.com,Nigeria,Abuja,GHS,0.0
cust_2443,Rose Smith,r_smith7@gmail.com,Ghana,Greater Accra,GHS,0.0
cust_2444,Rose Martinez,rose37@gmail.com,Ghana,Central,GHS,0.0
cust_2445,Olivia Robertson,Olivia.r@gmail.com,Nigeria,Lagos State,GHS,14808.21
cust_2446,Leah Hansen,Leah23@gmail.com,NI,Kano,GHS,0.0
cust_2447,Waceera Ward,w.ward@gmaill.com,Nigeria,Lagos State,GHS,0.0
cust_2448,Kerubo Brown,k.brown@gmail.com,Nigeria,Kano,GHS,0.0
cust_2449,Gabriella Reilly,gabriella.r@gmail.com,Nigeria,Lagos State,GHS,3002.32
C2450,Fatima Wolf,fatima55@yahoo.com,Ghana,Accra,USD,0.0
C2451,Ruby Reyes,ruby67@gmail.com,Nigeria,Kano,GHS,0.0
C2452,Wambui Jennings,wambui.j@outlook.com,Ghana,Kumasi,GHS,13132.63
C2453,Faith Shelton,faith.s@gmail.com,Nigeria,Rivers,GHS,6455.86
cust_2454,Afua Sanchez,afua.s@gmail.com,Nigeria,Lagos State,GHS,0.0
cust_2455,Zainab Wright,zainabwright@gmail.com,Ghana,Accra,GHS,0.0
cust_2456,Vera Sutton,verasutton@gmail.com,Ghana,Accra,NGN,0.0
C2457,Lindiwe Walton,lindiwewalton@yahoo.com,Nigeria,Rivers,GHS,0.0
C2458,Nevaeh Phillips,nevaeh.p@gmail.com,SO,KwaZulu-Natal,GHS,2813.5
C2459,Gifty Anthony,g.anthony@gmail.com,South Africa,Gauteng,GHS,0.0
cust_2460,Rose Foster,Rose.f@gmail.com,South Africa,KwaZulu-Natal,GHS,0.0
C2960,Willow Greene,Rose.f@gmail.com,Ghana,Kumasi,GHS,3991.27
cust_2462,Sarah Heath,s.heath@gmail.com,Ghana,Greater Accra,USD,3896.01
cust_2463,Selina Pollard,S_pollard3@gmail.com,Ghana,Kumasi,GHS,0.0
cust_2464,Comfort Gordon,comfort.g@gmail.com,Ghana,Kumasi,GHS,0.0
cust_2465,Nyawira Parrish,nyawiraparrish@gmail.com,Ghana,Central,GHS,1442.33
cust_2466,Afua Jones,afuajones@outlook.com,GH,Accra,GHS,11648.62
C2467,Skylar Brown,s_brown4@outlook.com,Nigeria,Rivers,GHS,0.0
C2468,Chiamaka Williams,C_williams3@yahoo.com,SO,Western Cape,GHS,0.0
cust_2469,Ruby Park,r_park10@outlook.com,Ghana,Greater Accra,NGN,14502.64
C2470,Oluwatoyin Boyd,oluwatoyinboyd@gmail.com,Ghana,Accra,GHS,0.0
cust_2471,Chidinma Green,chidinma71@gmail.com,Kenya,Nakuru,GHS,0.0
C2472,Victoria Hill,V.hill@gmail.com,Nigeria,Abuja,USD,9694.49
C2473,Leah Barnett,leah.b@gmail.com,Nigeria,Abuja,GHS,13695.03
cust_2474,Kgomotso Fowler,Kgomotso28@gmail.com,Ghana,Kumasi,USD,0.0
C2475,Yewande Mckee,y_mckee7@gmail.com,GH,Greater Accra,GHS,0.0
cust_2476,Wambui Jennings,wambui2@gmail.com,GH,Accra,GHS,986.89
C2477,Zainab Burke,Zainabburke@gmail.com,Ghana,Greater Accra,NGN,0.0
cust_2478,Benta Jackson,benta53@gmail.com,Ghana,Greater Accra,GHS,0.0
C2479,Damilola Murillo,Damilolamurillo@gmail.com,Ghana,Central,GHS,6508.54
cust_2480,Tolu Key,tolukey@outlook.com,Kenya,Mombasa,GHS,12730.69
C2980,Adwoa Mccormick,tolukey@outlook.com,Nigeria,Rivers,GHS,6589.51
C2482,Thandeka Sweeney,Thandeka25@gmaill.com,Ghana,Central,USD,0.0
cust_2483,Simisola Bennett,s_bennett9@gmail.com,Nigeria,Lagos State,GHS,0.0
C2484,Wanjiku Gonzales,w.gonzales@gmail.com,Nigeria,Abuja,GHS,4171.1
cust_2485,Chizoba Lewis,chizobalewis@gmail.com,Kenya,Nairobi,USD,4312.82
cust_2486,Faith Bradley,faithbradley@gmail.com,Ghana,Kumasi,GHS,0.0
C2487,Refilwe Farmer,refilwefarmer@gmail.com,Ghana,Greater Accra,USD,0.0
C2488,Mawuena James,m.james@gmaill.com,Nigeria,Abuja,GHS,0.0
cust_2489,Fafa Murray,fafa.m@gmail.com,Nigeria,Kano,USD,14751.97
cust_2490,Ada Griffin,adagriffin@yahoo.com,Nigeria,Rivers,GHS,0.0
C2491,Rose Jensen,rosejensen@gmail.com,Ghana,Central,GHS,14250.43
cust_2492,Oyindamola Flores,o_flores1@yahoo.com,Ghana,Kumasi,USD,0.0
cust_2493,Khanyisile Johnston,k_johnston9@gmail.com,Ghana,Greater Accra,GHS,0.0
cust_2494,Mawuena Molina,mawuena.m@gmail.com,Nigeria,Kano,GHS,11438.25
cust_2495,Amondi Ramsey,a_ramsey6@yahoo.com,Ghana,Accra,GHS,0.0
cust_2496,Oyinade White,oyinade72@gmail.com,Ghana,Greater Accra,GHS,10401.4
cust_2497,Leah Lloyd,leah.l@gmail.com,South Africa,KwaZulu-Natal,GHS,0.0
cust_2498,Eniola Weber,eniola64@yahoo.com,Nigeria,Abuja,GHS,3724.69
C2499,Khanyisile Ortiz,k_ortiz7@gmail.com,Nigeria,Abuja,GHS,0.0
cust_2500,Nana Robinson,n.robinson@gmail.com,Ghana,Kumasi,GHS,4213.71
C3000,Folake Forbes,n.robinson@gmail.com,Ghana,Central,USD,9867.96
cust_2502,Chizoba Allen,C_allen1@gmail.com,Nigeria,Abuja,GHS,0.0
C2503,Leah Jones,leah37@gmail.com,South Africa,KwaZulu-Natal,GHS,8741.57
cust_2504,Bongi Romero,Bongi73@gmail.com,Nigeria,Abuja,USD,0.0
cust_2505,Luna Rodriguez,luna.r@gmail.com,NI,Lagos State,NGN,0.0
cust_2506,Eniola Miller,eniola58@gmail.com,Ghana,Accra,GHS,3449.75
C2507,Chizoba Williams,chizoba.w@gmail.com,Ghana,Greater Accra,GHS,9676.97
cust_2508,Ruby Molina,r_molina2@gmail.com,Ghana,Central,GHS,13322.48
C2509,Damilola Kirby,d_kirby8@gmail.com,Kenya,Nakuru,GHS,1047.32
C2510,Simaloi Hamilton,simaloi.h@gmail.com,Ghana,Kumasi,GHS,2434.81
C2511,Jemutai Matthews,Jemutai.m@yahoo.com,KE,Nairobi,USD,6029.35
cust_2512,Chiamaka Valencia,c.valencia@gmail.com,Nigeria,Rivers,GHS,13056.8
C2513,Rose Bowman,Rose.b@gmail.com,Ghana,Central,USD,2691.77
cust_2514,Ayanda Hunter,a_hunter1@gmail.com,Kenya,Kisumu,GHS,0.0
cust_2515,Nandi Powers,nandipowers@yahoo.com,NI,Rivers,GHS,0.0
C2516,Eno Duran,E.duran@gmail.com,KE,Nakuru,NGN,0.0
cust_2517,Thato Bray,t_bray8@gmail.com,Ghana,Kumasi,GHS,12880.31
cust_2518,Bolanle Leonard,b.leonard@gmail.com,Ghana,Central,NGN,2948.46
cust_2519,Chloe Reyes,c_reyes3@gmaill.com,Ghana,Accra,GHS,5765.0
C2520,Ifeoma Davis,i.davis@gmail.com,Ghana,Greater Accra,GHS,1188.15
C3020,Amondi Pugh,i.davis@gmail.com,Ghana,Central,NGN,4857.04
C2522,Mawuena Bruce,mawuena.b@gmail.com,Ghana,Greater Accra,GHS,0.0
cust_2523,Mavis Mccullough,m.mccullough@gmail.com,Ghana,Central,GHS,3790.32
C2524,Pumeza Martin,pumezamartin@outlook.com,Ghana,Greater Accra,GHS,0.0
cust_2525,Simisola Wade,SimiSola.w@outlook.com,Nigeria,Abuja,NGN,11789.67
C2526,Abena Riley,abenariley@gmail.com,Ghana,Accra,GHS,4505.36
cust_2527,Abigail Thomas,abigail53@yahoo.com,KE,Nakuru,GHS,0.0
C2528,Ruby Blanchard,r.blanchard@yahoo.com,Nigeria,Rivers,GHS,2099.66
C2529,Bongi Diaz,Bongi81@gmail.com,South Africa,Gauteng,GHS,0.0
cust_2530,Refilwe Webb,r_webb10@gmail.com,Ghana,Kumasi,USD,0.0
C2531,Temitope Lara,temitope.l@gmail.com,Nigeria,Abuja,GHS,2758.82
C2532,Esi Smith,e_smith2@gmail.com,Ghana,Kumasi,GHS,0.0
cust_2533,Chinelo Smith,chinelosmith@gmail.com,Nigeria,Rivers,GHS,1414.39
C2534,Precious Spencer,p.spencer@yahoo.com,Nigeria,Kano,GHS,0.0
cust_2535,Kukua Fuentes,KuKuafuentes@gmail.com,Ghana,Central,USD,6777.22
C2536,Busisiwe Bennett,B.Bennett@gmail.com,Ghana,Central,GHS,12836.34
cust_2537,Chloe Horton,chloe1@gmail.com,Ghana,Kumasi,GHS,2258.8
C2538,Nyawira Schmitt,nyawira.s@gmail.com,Nigeria,Abuja,GHS,2678.13
C2539,Ava Bowman,ava.b@yahoo.com,Ghana,Greater Accra,GHS,0.0
C2540,Chinelo Parks,C_parks6@gmail.com,Kenya,Kisumu,GHS,5879.86
C3040,Aurora Dunlap,C_parks6@gmail.com,Nigeria,Lagos State,GHS,0.0
C2542,Harper Scott,H_scott5@outlook.com,Ghana,Greater Accra,USD,759.97
C2543,Palesa Larson,palesa.l@gmail.com,Nigeria,Abuja,GHS,13375.6
cust_2544,Sophia Allison,sophiaallison@gmail.com,Ghana,Accra,GHS,3586.88
C2545,Chloe Meza,chloe.m@outlook.com,South Africa,Gauteng,USD,4000.66
C2546,Amarachi Simpson,a_simpson1@gmail.com,Kenya,Nakuru,GHS,12365.92
C2547,Khanyisile Davis,Khanyisile2@outlook.com,Kenya,Kisumu,GHS,14622.74
cust_2548,Lindiwe Russell,l.russell@yahoo.com,Ghana,Central,NGN,5311.22
cust_2549,Yewande Wilson,yewandewilson@yahoo.com,Nigeria,Rivers,GHS,0.0
C2550,Adwoa Fisher,adwoafisher@yahoo.com,SO,Gauteng,GHS,0.0
C2551,Nana Mack,n_mack5@yahoo.com,Kenya,Nakuru,GHS,12462.43
cust_2552,Yaa Gomez,yaagomez@gmail.com,Ghana,Central,GHS,10869.87
C2553,Jane Brown,Janebrown@gmail.com,Nigeria,Abuja,GHS,5014.47
cust_2554,Kikelomo Walker,kikelomo.w@gmail.com,Nigeria,Abuja,USD,0.0
cust_2555,Nevaeh Hughes,nevaeh.h@yahoo.com,Ghana,Central,GHS,0.0
cust_2556,Rose Williams,rosewilliams@gmail.com,Ghana,Greater Accra,NGN,11231.1
C2557,Nyawira Flores,nyawira54@gmail.com,Ghana,Central,GHS,10846.32
cust_2558,Zandile Meyer,zandilemeyer@gmail.com,Ghana,Accra,USD,11205.92
cust_2559,Adewunmi Clark,a_clark5@gmail.com,Ghana,Central,GHS,0.0
C2560,Victoria Love,V_loVe6@gmail.com,Nigeria,Kano,GHS,0.0
C3060,Lerato York,V_loVe6@gmail.com,South Africa,Gauteng,GHS,0.0
cust_2562,Ifeoma Cobb,ifeoma23@yahoo.com,Nigeria,Abuja,GHS,6188.42
cust_2563,Aria Long,arialong@gmail.com,Kenya,Nairobi,GHS,4742.73
cust_2564,Tolu Jones,t_jones7@gmail.com,Nigeria,Kano,USD,7596.37
cust_2565,Ntombi Lowery,Ntombi22@gmail.com,Nigeria,Lagos State,GHS,3353.48
C2566,Esi Rich,esi.r@yahoo.com,Nigeria,Kano,GHS,10653.86
cust_2567,Ngozi Le,n_le7@gmail.com,Ghana,Accra,NGN,7513.15
cust_2568,Relebohile Gonzales,r.gonzales@gmail.com,South Africa,Gauteng,GHS,12933.28
cust_2569,Hannah Henderson,HannaH43@gmail.com,NI,Kano,GHS,3556.22
cust_2570,Ifeyinwa Rowland,i_rowland3@gmail.com,Ghana,Greater Accra,USD,13357.64
C2571,Brooklyn Lane,brooklynlane@gmail.com,NI,Rivers,GHS,0.0
C2572,Kukua King,KuKua.K@gmail.com,Kenya,Nakuru,GHS,0.0
cust_2573,Victoria Owen,victoria.o@outlook.com,Ghana,Central,GHS,9274.9
cust_2574,Harper Murphy,harper.m@gmaill.com,South Africa,Gauteng,GHS,5729.72
C2575,Wambui Mckinney,W.mckinney@yahoo.com,Kenya,Kisumu,GHS,0.0
C2576,Camila Sanchez,camilasanchez@yahoo.com,South Africa,Western Cape,GHS,0.0
cust_2577,Thato Morales,thato.m@gmail.com,Ghana,Kumasi,GHS,0.0
C2578,Esther Wright,EsthErwright@outlook.com,Nigeria,Rivers,GHS,0.0
C2579,Amarachi Oliver,AmArAchi.o@gmail.com,Ghana,Greater Accra,GHS,1080.87
C2580,Zoe Davis,zoe7@yahoo.com,Kenya,Mombasa,USD,2467.0
C3080,Oyinade Blake,zoe7@yahoo.com,Kenya,Mombasa,NGN,1445.82
cust_2582,Kikelomo Silva,k_silva4@yahoo.com,Nigeria,Lagos State,GHS,9330.71
cust_2583,Ngozi Snyder,n.snyder@gmail.com,Ghana,Kumasi,GHS,12029.7
cust_2584,Mia Mason,miamason@gmail.com,Nigeria,Abuja,GHS,9661.28
C2585,Boitumelo Boyer,boitumeloboyer@gmaill.com,South Africa,Gauteng,GHS,8254.1
cust_2586,Zandile Martin,zandile.m@gmail.com,Ghana,Accra,GHS,0.0
cust_2587,Leah Rogers,leah.r@gmail.com,Ghana,Kumasi,USD,14420.39
C2588,Oyinade Crane,o_crane9@gmail.com,Nigeria,Lagos State,USD,363.17
C2589,Thato Murphy,thato19@gmail.com,South Africa,Gauteng,GHS,12198.56
C2590,Ifeoma Green,ifeoma61@gmaill.com,Ghana,Greater Accra,GHS,1938.48
C2591,Achieng Gonzalez,achieng79@yahoo.com,Ghana,Accra,GHS,8429.44
cust_2592,Jael Weaver,jael55@yahoo.com,Ghana,Accra,NGN,0.0
cust_2593,Mwende Miles,m_miles9@yahoo.com,Ghana,Accra,GHS,0.0
cust_2594,Fatima Mays,fatima.m@gmaill.com,Ghana,Greater Accra,GHS,0.0
cust_2595,Bongi Jimenez,b_jimenez3@gmail.com,GH,Kumasi,GHS,1434.96
cust_2596,Moraa Thomas,moraa92@gmail.com,Nigeria,Lagos State,GHS,1577.24
cust_2597,Quinn Jones,quinn.j@outlook.com,South Africa,Western Cape,GHS,10022.22
cust_2598,Nandi Fernandez,n.fernandez@gmaill.com,South Africa,Gauteng,GHS,7121.96
cust_2599,Precious Ruiz,precious39@yahoo.com,Nigeria,Lagos State,GHS,0.0
C2600,Lerato Hardy,Leratohardy@yahoo.com,Kenya,Mombasa,GHS,0.0
C3100,Nandi Brown,Leratohardy@yahoo.com,Nigeria,Lagos State,GHS,0.0
cust_2602,Comfort Steele,comfort86@gmail.com,Kenya,Mombasa,GHS,11686.66
C2603,Brooklyn Jones,b.jones@gmail.com,Nigeria,Lagos State,USD,0.0
cust_2604,Adwoa Brown,adwoa.b@gmail.com,Ghana,Accra,GHS,0.0
C2605,Skylar Lopez,skylar90@gmail.com,KE,Nairobi,GHS,1246.59
C2606,Ntombi Perez,ntombiperez@gmaill.com,Nigeria,Lagos State,USD,0.0
cust_2607,Jumoke Lopez,jumoke42@yahoo.com,GH,Central,GHS,0.0
C2608,Sizakele Silva,sizakele.s@yahoo.com,Nigeria,Kano,GHS,0.0
C2609,Aria Stephens,aria.s@yahoo.com,Kenya,Kisumu,GHS,9795.45
C2610,Esi Burns,esiburns@gmail.com,Nigeria,Lagos State,GHS,10266.88
C2611,Muthoni Jackson,m.jackson@gmail.com,Ghana,Accra,NGN,13752.52
cust_2612,Samantha Price,samantha.p@gmail.com,Ghana,Greater Accra,GHS,0.0
cust_2613,Ngozi Martin,Ngozi.m@gmail.com,NI,Kano,USD,0.0
C2614,Samantha Collins,s.collins@yahoo.com,South Africa,Gauteng,GHS,8368.54
C2615,Sarah Morales,s.morales@gmail.com,Nigeria,Kano,GHS,13720.84
C2616,Ntombi Powers,ntombipowers@gmail.com,Ghana,Central,GHS,8599.78
cust_2617,Elizabeth Johnson,e.johnson@gmail.com,Nigeria,Abuja,NGN,11997.42
cust_2618,Nevaeh Dean,n_dean5@yahoo.com,Ghana,Greater Accra,GHS,6519.01
cust_2619,Aurora Trevino,a.trevino@gmail.com,Kenya,Kisumu,GHS,7952.64
cust_2620,Eniola Craig,eniola.c@gmail.com,Kenya,Kisumu,NGN,0.0
C3120,Sizakele Bean,eniola.c@gmail.com,Kenya,Nakuru,GHS,9028.74
cust_2622,Skylar Gonzalez,skylar.g@gmaill.com,Ghana,Central,GHS,0.0
C2623,Thato Whitehead,thato26@yahoo.com,Nigeria,Kano,GHS,8912.89
C2624,Ada Harding,AdAhArding@yahoo.com,Ghana,Greater Accra,GHS,0.0
cust_2625,Sena Lopez,sena.l@outlook.com,Ghana,Accra,GHS,5679.91
C2626,Boitumelo Thomas,b_thomas4@gmail.com,Nigeria,Kano,USD,8993.44
C2627,Njoki Rojas,N.rojas@gmail.com,Ghana,Central,GHS,0.0
C2628,Muthoni Hill,M_hill5@outlook.com,Nigeria,Abuja,GHS,2193.3
C2629,Zandile Khan,zandilekhan@gmail.com,Kenya,Nakuru,GHS,0.0
cust_2630,Bolanle Smith,bolanle64@gmail.com,Ghana,Greater Accra,GHS,0.0
cust_2631,Elizabeth Garcia,elizabeth.g@gmail.com,Kenya,Kisumu,GHS,0.0
cust_2632,Quinn Powers,q.powers@yahoo.com,Ghana,Greater Accra,USD,7522.3
cust_2633,Yewande Gonzalez,yewande.g@yahoo.com,Ghana,Greater Accra,GHS,0.0
C2634,Kerubo Carr,k.carr@gmail.com,Ghana,Central,NGN,14981.37
C2635,Funke Davidson,f_davidson1@gmail.com,Nigeria,Rivers,GHS,3048.71
cust_2636,Esther Reese,e.reese@gmaill.com,Nigeria,Lagos State,USD,0.0
